chirp_mass,mass_ratio,luminosity_distance,phase,theta_jn,dec,psi,phi
-0.06753542,-0.8019378,0.8427208,-0.8278512,0.25031006,0.3056656,0.25880048,1.565173
0.41041848,0.9514266,0.42051363,0.7455101,0.09695857,0.43570948,-0.32800588,1.3387402
0.4811935,-0.66595274,0.6545945,-1.4280854,-0.2358152,3.0137358,-0.8830294,-1.3165702
0.72338927,1.2288891,0.4317786,0.9993499,-0.1324519,2.589681,-0.45923382,-1.0304317
-1.1607131,-1.3405203,0.4095629,0.48244882,-0.23171358,1.6857939,0.15917815,-1.9113793
-1.5804675,0.91853637,0.670049,2.08504,-0.27235752,2.0889006,-0.65924525,-0.7242746
1.3671509,-1.5092099,0.8826802,-0.8120847,0.5605686,1.0626583,2.7145953,1.7019908
0.56783074,0.37020808,1.2592425,-0.20838057,-0.080929354,-0.37229323,1.7739916,0.22691664
1.1901548,1.4290111,-0.34355888,-0.22365652,0.34673855,2.3364952,-1.0465626,-0.41550207
-0.22866204,-1.2131808,0.09349142,0.3624716,0.11069523,-0.100800395,-1.7682368,0.4347225
-1.1024811,0.3811049,0.265955,0.97863585,0.20213228,0.2725191,-0.5865255,1.402773
0.5138406,-0.914703,0.7635996,-0.890043,-0.14425598,1.0192765,-0.07760834,-0.3373583
-0.9341641,0.76131177,1.1814512,1.4810086,-0.11217948,1.5073762,1.0368991,0.23740931
-1.6971436,1.0286338,0.5123966,0.45472357,-0.42333207,-0.27485693,-0.7854193,0.44223636
0.11773367,1.5763973,-0.45104048,-0.23345812,-0.052791674,-0.094712734,0.41952744,0.6053363
-0.89555424,1.1735258,0.3301182,3.6225731,0.13796821,0.10023594,0.02995739,0.28484023
1.2926148,0.21560523,0.7733915,-0.8907299,0.14281598,1.0902312,0.39453146,-0.11842807
0.022889145,-1.2895367,0.77364933,-1.5877875,-0.7682234,1.1816741,-0.07431846,1.8890562
-0.893868,0.2952657,1.2323923,-1.444362,-0.5286032,0.8106752,0.118847124,0.27937263
-2.4101548,1.5642589,0.5666495,0.8355035,0.03339039,1.3132819,0.3544801,0.08407151
1.137939,-0.32850286,0.28822237,-0.00157902,-0.34052342,2.8608973,-1.4946839,0.0577275
-0.43114653,0.19665578,0.8775524,1.0546557,0.022911109,2.3731222,-0.5782715,-0.028152032
-0.41793662,-0.5164151,1.3143563,1.2146838,0.21417217,0.09334719,-0.2597723,0.700383
0.6667467,0.5035158,0.6078641,-0.3029149,-0.10510951,-0.02007556,0.06627451,1.0143225
1.3434038,-1.093302,1.0484097,1.7086276,-0.3066095,0.84753007,0.11507894,0.27002802
-1.2136382,-0.67984396,0.900921,-1.6392528,0.0723247,2.3903246,-0.7876531,-0.41335595
-0.06196752,-0.061409324,0.67707855,-0.1181334,-0.041764528,-0.40304804,-1.3062533,1.495535
-1.3279092,-0.5308331,0.83288145,0.77099085,0.32104906,1.1442119,0.03541091,1.8080101
0.6036085,-0.69968206,0.93690354,-1.9104992,-0.083479516,1.2563952,-1.398217,1.8826915
-0.85900044,-0.1853888,1.1132993,-0.4250695,0.15522937,0.31436133,0.8346391,-0.074646145
1.1013503,-0.8044218,0.9219041,-0.617911,-0.12464411,0.8048165,0.18865797,0.23317434
-1.582871,-1.067208,0.85883594,-0.87323934,-0.07938298,2.2784991,-0.097894706,0.0036301892
-0.9458372,0.80728745,1.2226547,-0.2920005,0.034024987,1.4386392,2.2950323,0.13959588
-1.157459,-0.29938155,1.053045,-0.97057164,-0.33383748,3.4774778,-1.299544,-1.4713749
-0.03140005,-1.2202767,0.82833844,1.8430648,-0.0046325224,2.4249673,1.5374644,-0.9619449
1.6434482,-0.071950786,1.1296026,1.5512774,-0.2890246,1.053374,-1.0736079,0.27227527
-0.11574668,-1.5904875,0.11150112,1.2880065,0.0921991,0.9305186,-1.6670698,1.3013481
-1.4433393,-0.44212633,1.2423552,-0.5598851,0.32951728,0.4941733,0.026407018,0.052847058
-1.7932926,-0.56336033,0.2900378,-1.5853711,0.2418857,0.94409066,-0.2617211,-1.1047876
0.3991366,-1.2095897,0.32223147,0.1399255,0.36815873,0.9455231,0.16546266,1.6429856
-1.7383327,1.4555541,1.1942719,-1.3797424,0.5900943,0.88796896,1.804826,1.4185723
1.3769679,0.9491429,0.40882775,-2.0234914,-0.06032481,1.2237129,-1.9341823,1.4458311
-0.78648144,-0.071251184,0.94839495,-1.3218296,0.5216447,0.051244497,-0.9605078,0.7928999
-0.9147779,-1.5618078,1.0239463,0.64480215,-1.139207,3.0668015,-0.019331938,-1.7625223
-1.9770862,-0.6791047,1.2780203,0.25345227,-0.09709995,0.9463853,0.059712373,0.26105863
-0.44764596,1.1657693,1.2339989,-0.8843656,-0.13946678,3.2964203,-0.06665422,-0.04050758
-1.382396,0.7176483,0.5042937,0.8735078,0.70556587,2.8970237,0.8710021,-1.6176755
0.33487794,-0.8419758,0.44728696,-1.6663251,0.67404926,2.1232915,1.7142962,-0.29337904
-0.6560793,0.52415496,0.8652782,0.19640648,-0.105322555,0.72800416,-0.0084302835,1.715489
-0.9284281,-1.7665464,0.9549308,0.64509153,0.5040841,2.1407099,0.472995,-0.2622644
1.0387334,-1.4676585,0.9623067,1.420388,-0.3348476,0.06584251,-0.10291791,0.7484657
-0.48176518,1.5261146,0.6020169,-1.2785085,0.042498354,0.9912891,-0.14492498,0.24236222
1.2461525,0.112559065,0.9374602,0.53261477,0.204608,-0.04071808,-0.04376637,0.80384636
-0.5561932,-1.1247637,1.1228048,-0.048758082,-0.32907695,1.9111121,-0.9802417,-0.42857808
-0.8661504,-0.527427,1.1048533,0.028635647,-0.47109225,1.7487333,-0.7717376,1.5436108
-1.0355883,1.0852904,1.2778515,-0.648921,-0.09708739,-0.3811556,-0.18399107,0.4582049
1.2442747,-0.74283236,0.8580952,0.90123314,0.3019677,1.1093755,-0.28155285,1.69562
-1.0149804,-1.9081845,1.0124502,-1.5404326,0.49939877,1.4959744,0.1254172,1.4599596
-0.8925312,-0.67223257,-0.23024036,0.8284034,0.03420542,1.3415945,0.43744183,1.0115627
-0.2877509,0.046331607,0.7157459,2.1699412,-0.90857387,0.48749828,0.7312325,0.33260167
-1.662976,0.6136283,1.071579,0.16259626,0.10135144,1.6568141,0.88680446,1.2225528
-1.5115798,-1.8275235,0.99437135,1.6315591,-0.6710033,1.0359864,0.80894256,1.556439
-0.4266124,-1.224859,0.4614277,0.1836873,-0.17167602,1.461454,-0.25014815,1.2936728
-0.032343846,0.11749723,0.00010073748,-0.79722565,0.11758276,0.85666716,-1.2637389,1.8602725
-0.33761284,1.637054,0.5843019,0.0014418958,0.23330359,0.8098057,-0.12902199,1.325837
-1.0291122,-0.11867833,0.97229314,0.86139345,0.1745733,0.5288991,-1.2573292,1.1083673
-1.4290754,0.6048166,1.1045141,0.4783604,0.270919,1.0873405,0.19394094,1.3952959
-1.3378339,-0.18351568,1.2557255,-0.70204854,0.055524725,1.8138574,0.9692003,0.2933
-0.39109007,-0.8848235,1.0582867,0.8002328,-0.47929385,1.0691118,-0.07176338,1.7871761
-1.2179706,-1.3805848,0.8508766,0.38723925,0.680514,-0.085410595,0.97376144,0.39600906
-1.2728401,-1.3984716,0.6930196,0.96382654,0.19298315,0.83608216,-1.1351221,1.6548252
1.2825081,1.2518718,1.2370468,-0.47917056,0.37659395,0.6768901,0.3154511,1.6445822
-0.33976182,0.51244354,1.2362407,-0.34799322,0.30018726,0.99497414,1.2790049,1.8572773
-0.7492264,-0.5638099,0.1602046,1.1667624,0.15366644,-0.43867195,-0.6168061,0.4091304
-0.16011494,-1.0231726,0.78465074,-0.87185425,-0.086329475,1.0511705,0.29442516,1.6401453
-1.1171117,-0.950679,0.6061192,0.5789393,-0.09147943,0.37510502,-1.5412185,1.2747232
-0.6533057,-1.1541628,0.8747605,-0.29056674,-0.77235043,1.5471327,1.044327,1.8095654
-1.3448054,-0.09975283,0.86876667,1.3641278,0.06004729,0.5818118,-0.38376454,0.8581935
1.1534169,-0.676568,0.46446994,0.37204665,-0.00645502,0.23249662,-1.1846364,1.443191
0.18175149,-1.6842036,1.0674615,-0.8495637,0.06851166,0.6897398,-1.1921369,0.21523666
-1.6870998,-0.2081017,1.2716746,-0.99061674,0.64206105,3.2861495,0.28590003,-1.4403225
-1.3969401,0.8973599,1.2267,-2.4068692,-0.028254468,1.8589959,0.610681,0.08597838
0.10803472,-1.2518156,1.1133415,0.18627478,0.009142867,-0.44887245,-0.48597908,1.0264323
-1.4330255,-0.43686596,1.0697138,-1.2175997,0.33534878,0.71577066,-0.516516,0.9150967
-0.5388493,-0.6792357,0.24939635,-1.5002204,0.23980325,2.4260979,0.9672088,-0.13914616
-1.3821466,-1.2698817,0.9488897,-1.0429755,-0.28430298,1.0143592,0.083741784,1.4621184
-0.5462155,0.42316806,0.16644362,0.41358536,-0.101923056,0.9215144,0.5009621,1.8377166
-0.98331285,0.8010907,0.022978747,-2.4485993,0.16738442,2.79172,-0.056316268,-0.24592462
0.24630001,1.8197634,0.9834098,-0.3191659,0.12571497,1.1747328,-0.12502195,1.5568036
0.16440056,-0.3414711,0.9804472,0.4358733,-0.52490884,2.1458018,-0.7029623,-0.18279076
0.20081072,-1.1178921,0.051906876,-0.87539464,0.26754972,0.6679228,0.69241196,1.7336539
-0.267326,-0.65508604,1.1475049,1.1045012,-0.07522142,1.0672137,-1.5049042,-0.19206336
0.30129406,-0.2894134,1.0073968,0.6224534,-0.08846605,0.4849,0.003822956,1.0752257
0.80468285,1.3143748,-0.3762014,0.8853118,0.050252195,1.308106,-0.25273037,1.6062015
0.5332448,0.4410808,0.74466306,0.42791343,-0.026842674,-0.006327629,0.33812672,1.0253415
-0.46315965,1.6050483,0.43784687,-0.36149526,-0.3667313,0.46627498,-1.4647722,0.5815446
0.9879589,0.681242,0.34551418,0.6460466,-0.0024266345,1.4847097,0.00689136,1.7275096
-0.22104414,-0.9900269,0.076069765,0.38178876,-0.15105382,0.23734617,-0.33461905,1.2069031
-0.6072444,-1.0589019,-1.505527,0.47425947,0.2358248,0.9386491,-0.074530445,1.3374072
0.3064452,0.38430303,0.79603523,-0.16848771,-0.1805673,0.62060964,-1.06086,0.5788835
0.92475784,-1.6399935,0.8998021,-0.15253381,-0.33767113,0.5159663,0.34894902,0.16029516
0.18379076,1.4940339,1.2904853,0.22444654,0.008144939,3.0364206,1.2974235,-0.3752764
-1.1369371,0.18149543,1.3234599,-0.45849764,-0.007067605,1.0814418,0.09156507,-0.09353085
-0.15123795,1.2665082,1.3541731,0.032751422,0.04248761,0.65433633,1.8427725,1.427625
-1.2499198,0.93151563,1.0107703,-0.8126958,-0.18901534,0.9985217,-0.09994417,-0.053154625
0.033654522,0.7945885,0.8388102,-0.89991355,-0.045097683,0.8613799,-2.5993862,1.0348698
-1.7463871,0.071444504,-0.25527418,-0.5965191,0.8386646,0.93772787,0.33231294,1.5892748
-0.24073748,0.57957464,-1.3702478,-0.76165247,-0.04207028,-0.33671904,-0.6774748,0.18292226
-0.106750906,-0.22890899,1.1157144,1.0841551,0.15349817,3.096776,0.5296798,-0.75599355
-0.96804565,-1.1715717,0.8181163,0.42303824,0.15997681,-0.38754308,0.13288574,0.54142845
-1.7796837,0.5570178,0.5344508,-2.2605214,-0.4222944,-0.13051414,1.9179559,0.5396648
-1.5441362,-1.509784,0.9869497,-0.1606274,-0.27902362,1.9217038,0.75376374,1.2877032
-0.8551679,-0.46903095,0.4132398,-0.24395593,0.1520849,2.0260646,-0.74301076,-0.00724706
1.4716516,0.41350392,0.1159115,-0.3950752,0.027876414,1.2870789,-0.35614318,1.4269013
-0.08850027,-0.14343052,0.23117225,0.1400428,0.0024993804,1.4449947,-0.22476809,-1.2688936
0.4147607,1.6296556,1.0878239,0.07717661,0.07523675,0.56178653,-0.3439438,1.6204035
-1.6895292,0.19259602,0.806973,0.33875957,0.3825291,1.6119965,0.5199265,0.049988523
-1.5412208,1.4330993,-0.22690935,-0.7213105,-0.11587997,1.9669328,-0.42419663,1.6031349
1.2853706,-1.0120171,0.31679952,-0.0017234313,0.072402544,0.6423781,-1.3954023,1.450686
-1.0391865,-0.5634942,0.9840595,0.8045498,-0.5238103,2.248415,-0.60558134,-0.35376722
-0.6290121,-1.4542612,0.42591465,0.7854343,-0.5237641,2.2736566,-1.3586448,-0.4914357
0.793608,0.4457053,0.95831454,1.2878213,-0.05317078,1.6254009,-1.0506074,0.49427825
0.9468463,-1.3771013,1.0424044,0.4183836,0.44611976,2.7641723,-0.577575,-0.39772576
0.095735565,-0.089620836,0.9849384,-1.7136223,0.08042466,1.4222769,0.20904511,0.0569045
-1.1983725,0.2859212,1.1019706,-0.9495103,0.08009652,1.9162568,0.16928351,-1.7158761
0.10411557,-0.3715118,0.8285011,-2.4993649,-0.20315167,-0.37529063,-0.08590504,0.5820925
0.8533222,0.24656262,0.38073313,1.0610135,-0.00031119856,0.882059,0.645582,1.8556612
0.8518712,1.5172551,1.2113632,1.3084319,0.012209362,0.6469741,-0.64689094,1.0802374
1.5307571,-0.21437076,0.9240497,-0.5395551,-0.19916236,0.25701392,0.44233444,0.8413817
-0.13652273,-1.6050268,1.1001313,1.4788252,-0.25947094,-0.28028107,0.7686476,1.2887225
-0.6957323,-0.8521345,0.8341899,1.3070179,-0.21568358,0.43132567,-2.7933266,0.43190482
0.16443373,-1.1646615,0.46503124,0.56927395,0.16720113,1.6924613,0.4568534,-0.50786626
-1.2008117,-0.9363212,0.32423452,0.2561942,0.06983483,2.2596447,-2.0795875,-0.5645386
1.0133861,0.086255565,1.1101799,0.1464669,0.1806752,0.26394844,0.7547703,1.2892075
1.4104779,-1.3194476,1.1318978,-1.3529394,-0.7324294,1.7544863,-1.519213,-0.35007483
-1.3911878,-0.015518109,-0.7058162,0.4097297,0.21504608,1.687714,-1.1239045,0.14419064
-0.78652734,-0.4585581,1.080868,0.103883736,0.039523706,0.30313694,1.2775631,1.0997522
-0.6408139,0.115761474,1.1271353,0.7998622,-0.017444164,0.7986035,-0.30374652,1.1479604
1.8311887,-1.3007725,0.7366306,1.6516925,-0.08159209,0.8629986,1.0422149,-0.041141424
-0.44201374,-1.3656694,0.55935687,1.2110759,0.22652055,0.90257114,-1.802855,0.12814276
0.2485178,-1.2069741,0.547327,-0.332064,-0.21312456,1.9111421,-2.4907029,-0.38115454
-0.9270549,-0.15187645,1.2170297,1.1275983,0.50257,1.0813683,-1.5600635,1.7331393
0.15278088,-0.7946228,-0.005711189,0.5463876,0.019006722,2.5089614,-0.13123678,-0.09551954
-1.6062201,0.9908738,0.91543424,0.0804525,0.276972,0.7612895,-3.0941443,0.75265974
-0.9613436,-1.2490343,0.39736044,-0.034160793,-0.3948906,0.30764735,0.5212784,1.7869616
1.8344984,1.7673217,0.6116668,-0.7587348,0.35925004,0.4692316,0.5013549,0.867225
-1.8579195,1.5531024,1.1669759,2.3583736,0.17401671,0.8960508,1.4018302,-0.39933434
-0.95112354,-1.883236,1.2508028,0.3718623,-0.57000226,0.007524371,-0.7551246,0.5325161
0.85968065,0.24843507,0.7218311,-1.0607793,0.14343062,0.87931556,2.3422215,1.7399759
0.539094,-0.86498964,1.059062,-0.8837979,0.19834217,1.9302385,-0.64319885,-1.7943165
-0.29941165,-0.61300385,0.5158962,0.66516834,0.15624863,1.4896874,-1.5416799,1.6814932
-0.5588267,-2.0115309,0.80713695,-1.7729977,-0.23886487,1.7400976,1.3840827,-1.7224412
0.5182666,-1.4367769,1.2677772,0.80067056,0.014975701,2.2029364,-0.22309162,0.24839686
1.1441946,-1.0679829,0.73555905,-0.31091988,0.26358864,3.2083573,-1.6901003,-1.16287
0.44696283,-0.29441866,1.1885564,-0.7860658,0.4202085,0.8771903,-0.76011986,1.8163625
-0.9365882,-0.0058662356,0.83895683,-1.1914406,0.028874537,0.34990263,0.5124382,0.86493844
0.87094647,0.1681948,0.6927273,1.6540148,0.45071167,0.16941547,1.0713109,0.73776114
-1.3052338,-1.3906993,1.2516806,-1.2022483,0.046062395,0.140885,1.4215357,0.10221053
-1.6963613,-1.70329,1.0594912,2.892734,-0.15700415,1.3971708,0.46545133,-0.5701818
-0.2630156,0.61807406,0.5835874,-0.8057892,-0.12545453,0.3029108,-0.17247744,1.5301337
1.0192295,-1.4566478,1.1858149,1.6707636,-0.61377066,2.0029123,-0.39866614,-0.12102462
-0.5523027,-0.3482927,-0.51197416,-0.7014259,-0.36818665,-0.0141403675,-1.0641423,0.77722096
-1.4353071,1.1342338,-0.79428446,0.24019398,-0.046909943,1.8158977,-1.4038193,-0.029524766
-0.5689042,0.24039283,0.54074734,0.6292409,0.09292494,3.428321,1.259761,-1.414055
-0.71494836,-1.685059,1.1404681,1.1670731,-0.13322116,2.2605667,-2.4036014,-0.18056442
-0.5012661,-0.8845266,-0.15764427,-1.3786429,-0.013943227,0.5346205,1.8193929,-1.4034342
-0.15534955,-1.0717292,1.1088992,-0.14229184,0.33812058,0.68173933,-0.27714017,1.1902726
-0.8115552,-0.8783469,1.2780305,0.11571776,0.6043993,1.0846643,1.9939854,1.6647685
1.4531229,-0.10722045,0.69721234,-0.2951083,-0.0831413,1.8085843,0.65167236,1.3877264
-1.4160324,-1.2414137,0.6766003,-0.20043357,0.36391562,1.0196574,0.6881341,1.8888569
-1.1150285,0.07355611,0.72057754,-0.8818623,0.28687286,-0.3022381,-0.097258516,0.4197621
-1.0125414,-0.12467569,0.6003627,-0.26892152,-0.13048558,0.07050967,-0.5839111,0.5127207
0.6906903,-1.4468917,0.67858875,2.7079809,-0.11501835,0.46518874,-1.7819651,1.2521744
0.24231395,-1.1617048,1.1652337,0.12398925,-0.2484619,2.1218278,-2.1738698,0.44528493
-1.6249849,0.793405,0.91784424,-1.1879816,0.6060315,1.1880856,0.2556076,1.5985833
-1.5397863,0.74067086,0.90016234,-1.0642467,-0.67995083,0.7077754,-1.2554345,0.48713216
-0.47756782,-0.25687817,1.0219805,0.8111141,-0.093074016,0.51591873,-1.369348,1.073803
0.071402825,-1.3247108,0.8445786,-0.88694745,-0.16651933,1.0893333,-0.36743715,0.48187253
-1.1540052,-1.9572133,0.7061483,-1.0741594,0.9092623,2.9496846,-0.22756736,-1.2168783
1.1087652,-1.2180378,0.6925403,-1.1259202,-0.14567004,0.8151998,0.8194103,1.1359626
-0.99942565,-0.33479512,1.1770345,-0.55510414,0.6266085,2.7814488,1.1801437,-1.3581743
0.70723116,-1.5673627,0.6429894,0.4068356,0.14104933,2.1383343,-0.39842528,-0.70079446
1.285348,0.812917,0.5578595,0.68783796,-0.052681398,1.8473669,-1.2117333,-0.065560944
-1.7677157,0.7057255,-0.14777343,0.17082827,-0.1573161,1.192789,-0.5618199,-0.572241
-0.96550107,0.94044393,1.3157135,-0.4584498,-0.1132321,2.088293,-1.4066968,0.12338931
0.47638717,0.4437259,1.10735,-0.24483746,-0.10556412,2.3324957,0.59587824,-0.1700648
1.3808262,0.21095346,1.2083783,-0.83773243,0.28473002,-0.25239205,0.68905705,0.4970599
1.0342151,1.92213,-0.046987288,-0.18460658,-0.104823,0.9496946,0.23930037,0.18558447
1.1553621,0.5780728,1.058943,1.5811433,-0.026781956,2.1693978,0.570707,-0.03491139
1.7402114,-0.9911542,0.8098247,0.96860236,-0.092696436,1.419594,0.252361,-0.21353316
-0.43746352,0.9580765,0.34425545,-0.0019688287,0.13055494,0.66557246,-0.51981354,1.6589041
0.26297054,-0.13833964,1.0255796,-1.5835476,-0.40353918,-0.0005017519,1.3720187,0.948589
0.1899006,1.2889961,-1.075779,-0.5330665,-0.027499475,2.565382,0.15053596,-0.4871402
-0.5659455,-0.62084025,0.14747843,-1.5597211,-0.15219606,0.09251273,0.058266766,0.7001032
0.5393156,-1.6813488,0.94222534,-1.7306786,0.031803094,1.2799819,1.2717931,0.20317574
1.2861286,-1.2523282,1.2109861,1.9371563,0.02068396,0.75396717,0.07396404,0.75169784
1.8327719,-1.6450862,1.0075779,-0.34953046,-0.02931328,1.2356625,2.2921627,0.042786814
1.198889,0.40517345,0.306807,0.5526792,0.55507874,1.0934863,0.60392857,1.7356479
-1.6362858,-0.45233604,0.58239007,0.82189816,-0.2408803,2.299046,0.9671677,-1.1598301
-1.0615904,0.53490293,0.7451567,-0.24675632,0.010375505,0.35792077,-0.5757031,0.8652108
-1.1246227,1.3662695,1.1237283,-0.5064773,-0.1720893,1.4536066,-0.55897284,-0.69468975
1.7947092,-0.4438008,1.0160683,-0.71500885,-0.17660068,0.5454171,1.1728665,0.812017
-0.6784823,-0.31299385,0.3134683,-0.9325133,0.46874565,0.026857495,0.32702422,0.3227333
-0.7274067,-1.3484479,0.7704314,-0.39495113,0.21133184,1.8400571,2.1676416,1.3545015
1.3978772,1.4708124,1.2136226,-0.33615315,-0.24791488,1.7094977,-0.62885505,-0.1526967
-0.36136997,-0.5390255,0.70428306,0.4775622,-0.04007014,0.44430733,-0.39233884,0.86279947
-0.93720907,0.5126716,0.38632572,0.48390627,-0.3061609,-0.1402303,-0.39184272,0.5273051
-0.48671624,1.0934951,-0.5518274,0.2528696,0.11447753,-0.05136323,-0.6592691,0.5915282
1.2124523,-0.8724653,1.13721,0.5890477,-0.5368045,1.9650195,-0.76630044,-0.37208462
1.4313653,1.5236237,0.92198575,0.38046747,-0.24291131,1.2453887,-0.08011119,-0.18253788
-1.3331118,-1.4511364,0.78731686,-0.2607888,0.36360225,0.7138208,-1.2982562,1.6364409
-0.28184187,1.0805905,0.6376899,-0.7117808,0.07074969,2.850132,-1.6653671,0.22663489
-1.3055743,-0.7278648,1.1780075,-0.72192824,-0.8712956,0.48616636,0.34087375,0.3090018
-1.4883702,1.0500671,0.74593246,-0.31691402,-0.42517146,1.4577945,-0.2434427,0.82360953
-0.6051506,-1.2979974,0.61843896,-0.04390259,-0.056826614,2.4980211,0.1815891,0.33422798
0.8111163,-1.2974993,1.0545198,-0.603516,0.19444384,0.18720722,-1.52116,0.7438606
0.75482666,1.4857528,0.7678229,-0.6731696,-0.13787529,2.0708108,0.70375067,-1.4372101
1.4487998,0.29967338,0.7932433,1.051499,-0.26826322,2.4688158,1.8801655,-0.09032484
0.6265451,-0.5268229,1.088283,-1.1984384,0.074509084,1.0337074,0.45968482,1.2859136
0.9972973,-0.8866206,1.0178384,-1.1897106,0.13900967,1.1730537,0.12463818,0.523598
0.4151742,0.2159501,0.29995763,-0.2128215,0.04958056,1.2290757,-0.18429737,1.5247188
-1.0698661,-0.12436189,0.63829917,0.5640302,-0.24471231,-0.42341125,-0.51769006,0.49155036
1.6332572,0.6867782,-0.4099917,-1.8255967,-0.012835821,0.77768403,-0.59706044,0.41227797
-0.15254053,0.030062031,-0.2992681,1.1852404,-0.3250746,0.95045954,-1.2810402,1.8642395
1.1568384,0.09556083,0.87788254,-0.8357104,0.16779111,0.8350409,-1.8117008,1.3802694
-1.1177504,1.1258848,1.3099226,-1.2910742,0.010983475,0.60393524,-1.5339398,1.682443
-1.2594664,-1.0278285,0.9035953,1.1548628,-0.052822117,0.38091767,-0.4807226,1.008365
1.2469451,-1.1690682,-0.24382067,-0.5690556,-0.10886258,0.52507627,-0.60459197,0.7204082
-0.07358887,-1.1153263,-0.12996894,-2.0994654,-0.21040164,0.5675509,-0.36252967,1.6981465
-1.2095644,-1.1431826,0.7396605,1.0915506,-0.26383084,-0.22354901,-0.4683248,0.3380756
0.8338787,-1.3991376,0.8091506,-0.37057862,0.19110747,0.45246565,2.4322274,1.6374872
0.07983685,1.2540581,0.34088343,-0.95254844,-0.01954515,2.0091455,-0.115965925,-0.32444385
1.1623815,1.3331969,0.87940896,-0.138958,0.03860254,0.64695364,0.32230273,-0.08582147
-1.0291204,0.7171552,0.68961495,0.23713565,0.50403637,0.70926327,0.9338271,1.6902407
-1.1722844,-1.0689875,-0.022058468,0.49807146,0.38480842,1.0704442,2.0456195,1.6418717
-0.4678717,-1.0773563,0.76442575,-1.043973,-0.23421578,2.0499206,-0.47913063,-0.0714306
0.39441305,1.2675285,0.56598985,-3.1867957,0.19770823,0.36567092,-1.092797,0.60857993
-1.7780893,0.7606074,1.0343913,-0.7236891,0.1066757,1.8885181,0.40584472,-0.08805962
-0.4122756,-0.38244107,0.56971145,1.7855921,0.5419479,-0.029734254,-0.1640105,0.33633173
-0.2719374,-0.9581584,0.69087416,1.1674609,0.07744435,1.5383916,-0.020157117,1.1751139
1.695108,-1.1703155,-0.054791786,-0.8679835,-0.3321286,-0.06116736,0.22091539,0.4843924
-0.17777789,-0.8930542,0.22814034,0.98348576,-0.23930876,2.074561,1.9707562,-1.4094417
-1.3981533,0.3799404,1.0333751,1.2411003,-0.028274836,0.89456767,-1.1934229,1.6985683
1.4726733,-1.5402995,0.99402267,0.84173536,0.4025422,0.096802354,1.7584877,0.7298363
-0.955634,1.5737993,0.88779473,-0.8789317,0.29304284,3.8792205,0.5301526,-1.3683811
0.9306231,1.4962053,0.112287946,-0.62221164,0.3358981,0.13610363,0.60115904,0.39826873
-1.8023298,1.413962,0.6834885,0.5837796,-0.031665552,-0.34017146,0.7913962,1.0932652
